,from,date,job_id,job_title,job_company,job_location,job_link
584,Indeed,07/19/2019,306d8e8f14dcc0b2,"Staff Scientist, Bioinformatics",BD,"San Jose, CA",https://www.indeed.com//rc/clk?jk=306d8e8f14dcc0b2
585,Indeed,07/19/2019,523a37724437c34b,Optical Neuroimaging Scientist,Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=523a37724437c34b
589,Indeed,07/19/2019,65075bf2816ea2d6,"Research Scientist, Center for Ocean Solutions",Stanford University,"Stanford, CA",https://www.indeed.com//rc/clk?jk=65075bf2816ea2d6
590,Indeed,07/19/2019,d25c07be857050d2,"Sr. Research Scientist, Alexa - Speech/Acoustics","Amazon.com Services, Inc.","Santa Clara, CA",https://www.indeed.com//rc/clk?jk=d25c07be857050d2
591,Indeed,07/19/2019,837bbde922d08419,Genomics Sr Staff Scientist,Stanford Health Care,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=837bbde922d08419
592,Indeed,07/19/2019,13cf1d39a6c5b32b,Data Engineer,Telaria,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=13cf1d39a6c5b32b
594,Indeed,07/19/2019,b6bc716d749385ff,CIR Senior Applications Scientist,Roche,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=b6bc716d749385ff
595,Indeed,07/19/2019,2952348fe7582638,Machine Learning Engineer (Applied),Diffbot,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=2952348fe7582638
596,Indeed,07/19/2019,27e37cc5c3e7b72a,"Sr. Data Scientist, Strategist - Apple Retail - Online",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=27e37cc5c3e7b72a
597,Indeed,07/19/2019,b3f6855c908c2a9f,Lead Engineer - Silicon Validation and Modeling,Microsoft,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=b3f6855c908c2a9f
600,Indeed,07/19/2019,8fa48c1b2bacb922,Data Engineer | Advertising,Houzz,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=8fa48c1b2bacb922
601,Indeed,07/19/2019,3f18c79f90bc7a61,Machine Learning Engineer,Upstart,"San Carlos, CA",https://www.indeed.com//rc/clk?jk=3f18c79f90bc7a61
602,Indeed,07/19/2019,577feee57fb36a26,Software Engineer - Anomaly Detection and Incident Analysis - Apple Maps,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=577feee57fb36a26
603,Indeed,07/19/2019,6847e3696155f63d,"Senior Quantitative Analyst, Treasury",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=6847e3696155f63d
604,Indeed,07/19/2019,922e5b20ead0e24f,Production Engineer - Statistics/Data Analysis,Natera,"San Carlos, CA 94070",https://www.indeed.com//rc/clk?jk=922e5b20ead0e24f
605,Indeed,07/19/2019,4ce7edc2e75e48a2,Material Handler,Natera,"San Carlos, CA 94070",https://www.indeed.com//rc/clk?jk=4ce7edc2e75e48a2
606,Indeed,07/19/2019,c73f48fbef514d76,Scientist - Organic Synthesis,Centrillion,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=c73f48fbef514d76
607,Indeed,07/19/2019,1380e4534c45c8d5,Director of Manufacturing,"Miltenyi Biotec, Inc.","Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=1380e4534c45c8d5
610,Indeed,07/19/2019,cf1bfbba552029eb,Senior Research Scientist,Nanometrics Incorporated,"Milpitas, CA 95035",https://www.indeed.com//rc/clk?jk=cf1bfbba552029eb
613,Indeed,07/19/2019,345aa2af2ad39619,"Senior Scientist I, DMPK","Pharmacyclics, an Abbvie Company","Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=345aa2af2ad39619
616,Indeed,07/19/2019,9db595cbf957dc52,"Scientist, Immunology",Aragen Bioscience Inc,"Morgan Hill, CA 95037",https://www.indeed.com//rc/clk?jk=9db595cbf957dc52
617,Indeed,07/19/2019,9d042600cdca317f,"Senior Data Scientist, Search",Branch,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=9d042600cdca317f
618,Indeed,07/19/2019,2683a8917ee28b1d,AWS Data Engineer,Accenture,"San Jose, CA 95113 (Downtown area)",https://www.indeed.com//rc/clk?jk=2683a8917ee28b1d
619,Indeed,07/19/2019,7786f10dc818c71a,Inventory Associate.,"Milestone Technologies, Inc.","Menlo Park, CA",https://www.indeed.com//rc/clk?jk=7786f10dc818c71a
621,Indeed,07/19/2019,3e41cfa51584f54f,Bioinformatics Scientist I - NGS,"Takara Bio USA, Inc.","Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=3e41cfa51584f54f
622,Indeed,07/19/2019,67c44c9b4b8d8314,Scientist,Forty Seven,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=67c44c9b4b8d8314
623,Indeed,07/19/2019,db0c9cb440b463f7,JD Digits - AI Lab Summer Research Intern,JD.com,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=db0c9cb440b463f7
624,Indeed,07/19/2019,fbce89f085d89084,AI Scientist - NLP Focus,Electronic Arts,"Redwood City, CA 94065",https://www.indeed.com//rc/clk?jk=fbce89f085d89084
626,Indeed,07/19/2019,2c3400bb67b8b898,Research Engineer / Scientist,Honda Research Institute USA,"San Jose, CA",https://www.indeed.com//rc/clk?jk=2c3400bb67b8b898
628,Indeed,07/19/2019,9263c0e880b6a1e7,Applied Scientist- AWS AI,"Amazon.com Services, Inc.","East Palo Alto, CA",https://www.indeed.com//rc/clk?jk=9263c0e880b6a1e7
629,Indeed,07/19/2019,f1eb10153464bf79,Senior Associate/Senior Scientist,Exponent,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=f1eb10153464bf79
631,Indeed,07/19/2019,69eda21d68401bc8,Sr. Product Development / Scientist,Click Diagnostics,"San Jose, CA 95134 (North San Jose area)",https://www.indeed.com//rc/clk?jk=69eda21d68401bc8
633,Indeed,07/19/2019,8ac8c42aebcce558,Program Manager,"SA Photonics, Inc.","Los Gatos, CA 95032",https://www.indeed.com//rc/clk?jk=8ac8c42aebcce558
634,Indeed,07/19/2019,e5e1e377f3cfbacb,Senior Scientist - Product Innovation,Impossible Foods,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=e5e1e377f3cfbacb
635,Indeed,07/19/2019,4d683a23777208c1,Machine Learning Field Engineer,Cloudera,"Palo Alto, CA 94306",https://www.indeed.com//rc/clk?jk=4d683a23777208c1
636,Indeed,07/19/2019,bcaa1c9d94780698,Senior Principal Data Scientist,Coupang,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=bcaa1c9d94780698
637,Indeed,07/19/2019,4f498fe3996e288f,Visualization Software Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=4f498fe3996e288f
638,Indeed,07/19/2019,b19ee1afefe04e19,"Senior Software Engineer, Search (Machine Learning)",Roku,"San Jose, CA",https://www.indeed.com//rc/clk?jk=b19ee1afefe04e19
640,Indeed,07/19/2019,ff3e7c375756fe66,Product Owner Omicsoft,QIAGEN,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=ff3e7c375756fe66
641,Indeed,07/19/2019,c5bc514cb0e06330,Senior Software Development Engineer - Machine Learning - OCI - Data Science Cloud Service,Oracle,"Redwood City, CA 94065",https://www.indeed.com//rc/clk?jk=c5bc514cb0e06330
642,Indeed,07/19/2019,5bf8b49f753d5e41,Machine Learning Engineer,hiretual.com,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=5bf8b49f753d5e41
643,Indeed,07/19/2019,f5dca02361142b5d,Data Product Manager,Presto US,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=f5dca02361142b5d
644,Indeed,07/19/2019,30f694a43aca21b0,"Reverse Logistics Data Quality Manager, Devices and Services",Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=30f694a43aca21b0
646,Indeed,07/19/2019,77daa5188e8e5038,Visual Designer - Health Special Projects,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=77daa5188e8e5038
648,Indeed,07/19/2019,41353287607c1faa,Senior Scientist,Turn Biotechnologies,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=41353287607c1faa
650,Indeed,07/19/2019,596d965fabe4f785,JD Digits AI Lab - Alpha - Senior/Principal Data Scientist,JD.com,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=596d965fabe4f785
651,Indeed,07/19/2019,a0caaeb97fa65a97,"Research Scientist, Localization & Mapping",Toyota Research Institute,"Los Altos, CA 94022",https://www.indeed.com//rc/clk?jk=a0caaeb97fa65a97
653,Indeed,07/19/2019,e40a40e3e2cbb812,Principal Scientist I,Roche,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=e40a40e3e2cbb812
654,Indeed,07/19/2019,e467df102351a458,Sr. Data Scientist,Sigmaways,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=e467df102351a458
655,Indeed,07/19/2019,814672058405e159,Quality Control Chemist II,BD,"San Jose, CA",https://www.indeed.com//rc/clk?jk=814672058405e159
656,Indeed,07/19/2019,7b12c8d0435d1123,"Research Analyst, Evidence and Analytics",Carnegie Foundation for the Advancement of Teachin...,"Stanford, CA 94305",https://www.indeed.com//rc/clk?jk=7b12c8d0435d1123
657,Indeed,07/19/2019,f69a2b302b3b15d7,Emulsion Chemist (Scientist),Bio-Rad,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=f69a2b302b3b15d7
658,Indeed,07/19/2019,923a9e71fdcb11a5,"Scientist, Analytical Development",Ascendis Pharma,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=923a9e71fdcb11a5
659,Indeed,07/19/2019,253953f849858d8e,Laboratory Technician,Centrillion,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=253953f849858d8e
660,Indeed,07/19/2019,c0fc53c5df2998db,Software Engineering Intern,Oath Inc,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=c0fc53c5df2998db
662,Indeed,07/19/2019,fc44b06c796f06b2,Research Analyst and/or Leadership Rotation Program (1510),Equilar Inc,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=fc44b06c796f06b2
663,Indeed,07/19/2019,4420e00d0395afb4,Scientist,Intuity Medical,"Fremont, CA",https://www.indeed.com//rc/clk?jk=4420e00d0395afb4
664,Indeed,07/19/2019,69a489eaa5594293,Product Manager,Oath Inc,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=69a489eaa5594293
667,Indeed,07/19/2019,c4fa356d6fc599b4,JD Digits - AI Lab Research Scientist / Engineer - Computer Vision,JD.com,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=c4fa356d6fc599b4
668,Indeed,07/19/2019,7dcc51ebec37ebe3,Business Intelligence Analyst,Teleflex,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=7dcc51ebec37ebe3
669,Indeed,07/19/2019,0ebb157a4f591168,"Manager, Engineering - Machine Learning",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=0ebb157a4f591168
670,Indeed,07/19/2019,0a8e9d9c3ad9ddac,JD Digits - AI Lab Research Scientist / Engineer - Machine Learning,JD.com,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=0a8e9d9c3ad9ddac
671,Indeed,07/19/2019,a8ff1017a012e182,Lead AI Scientist - Simulation Platform,TARGET,"Sunnyvale, CA 94086",https://www.indeed.com//rc/clk?jk=a8ff1017a012e182
672,Indeed,07/19/2019,401e5561f1a2c6d9,Market Research Analyst,STLport,"Silicon Valley, CA",https://www.indeed.com//rc/clk?jk=401e5561f1a2c6d9
674,Indeed,07/19/2019,12b5e5e046d81754,Machine Learning Technical Program Manager Quality Assurance and Compliance,Workday,"Pleasanton, CA 94588",https://www.indeed.com//rc/clk?jk=12b5e5e046d81754
675,Indeed,07/19/2019,2a3a916954759265,Software QA Engineer - Computer Vision,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=2a3a916954759265
677,Indeed,07/19/2019,53bf628c523c5bfc,"Software Engineer, Machine Learning",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=53bf628c523c5bfc
678,Indeed,07/19/2019,3bd51f7292e1ff56,Machine Learning Software Development Eng. - 75017,"Advanced Micro Devices, Inc.","Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=3bd51f7292e1ff56
679,Indeed,07/19/2019,264fd3ff072ccb2d,Machine Learning Engineer (Senior Associate),EY,"San Jose, CA",https://www.indeed.com//rc/clk?jk=264fd3ff072ccb2d
680,Indeed,07/19/2019,72f96058cf2d81fe,Machine Learning Applications Software Developer,Annapurna Labs (U.S.) Inc.,"Cupertino, CA",https://www.indeed.com//rc/clk?jk=72f96058cf2d81fe
682,Indeed,07/19/2019,28b52751dc0592dd,Technical Lead-Machine Learning,Synopsys,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=28b52751dc0592dd
683,Indeed,07/19/2019,d7eea9958246327b,"Research Scientist, Mobile Computer Vision",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=d7eea9958246327b
684,Indeed,07/19/2019,a1d296e3e3822f7a,"Applied Scientist, Natural Language Processing","Amazon.com Services, Inc.","Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=a1d296e3e3822f7a
685,Indeed,07/19/2019,c9d39a3466b41e94,ENGINEERING ARCHITECT – Data Engineer,Adobe,"San Jose, CA",https://www.indeed.com//rc/clk?jk=c9d39a3466b41e94
686,Indeed,07/19/2019,7f3701202d25f03c,Java Machine Learning Programmers & Scientists,PerformanceStar,"Santa Clara, CA 95051",https://www.indeed.com//rc/clk?jk=7f3701202d25f03c
687,Indeed,07/19/2019,ffe3c098fec9f9bf,Embedded Firmware Intern,Trimble Inc.,"Sunnyvale, CA",https://www.indeed.com//rc/clk?jk=ffe3c098fec9f9bf
688,Indeed,07/19/2019,b192b99bd8ebada6,Frontend Engineer - Airspace Platforms,Uber,"Palo Alto, CA 94304",https://www.indeed.com//rc/clk?jk=b192b99bd8ebada6
689,Indeed,07/19/2019,2016ab6ea2c6966b,Risk Analyst 3,Paypal,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=2016ab6ea2c6966b
691,Indeed,07/19/2019,95e29f795e427bad,Data Scientist - AI-Driven Revenue Operations,Clari,"Sunnyvale, CA 94086",https://www.indeed.com//rc/clk?jk=95e29f795e427bad
692,Indeed,07/19/2019,310be14bceb119c1,Big Data & Cloud (AWS) Technology Manager,Accenture,"San Jose, CA 95113 (Downtown area)",https://www.indeed.com//rc/clk?jk=310be14bceb119c1
693,Indeed,07/19/2019,a54b7792d189e629,ML/AI Data / Solutions Architect / Engineer,Riverside Research,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=a54b7792d189e629
696,Indeed,07/19/2019,fb1aaf0e342ab97d,Neurobiology Research Associate or Scientist,"Inscopix, Inc.","Palo Alto, CA 94303",https://www.indeed.com//rc/clk?jk=fb1aaf0e342ab97d
698,Indeed,07/19/2019,f92394162f189447,Associate Reaserch Scientist II (D4),Bristol-Myers Squibb,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=f92394162f189447
699,Indeed,07/19/2019,0ed7976bdec3e680,Senior Data Scientist - Growth Analytics,Wealthfront,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=0ed7976bdec3e680
700,Indeed,07/19/2019,a68a8cad0882abf5,Performance Engineer,Box,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=a68a8cad0882abf5
702,Indeed,07/19/2019,7e94cbca6c84d084,Data Engineer - Cloud & Networking,Comcast,"Sunnyvale, CA 94089",https://www.indeed.com//rc/clk?jk=7e94cbca6c84d084
703,Indeed,07/19/2019,3b8234c5c40842a5,Recruiter,Citrine,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=3b8234c5c40842a5
704,Indeed,07/19/2019,8922edfed20269fc,"PMT, Alexa Shopping - Product Knowledge","Amazon.com Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=8922edfed20269fc
705,Indeed,07/19/2019,8f9262505995fd93,Sr. Data Engineer,Forescout Technologies Inc.,"San Jose, CA 95134 (North San Jose area)",https://www.indeed.com//rc/clk?jk=8f9262505995fd93
706,Indeed,07/19/2019,e05421d53b81c46b,Research Software Engineer,Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=e05421d53b81c46b
707,Indeed,07/19/2019,0f051119794d7e37,SFI Research Associate,Stanford University,"Stanford, CA",https://www.indeed.com//rc/clk?jk=0f051119794d7e37
708,Indeed,07/19/2019,105a079947683335,Amazon AI- Applied Scientist,"Amazon.com Services, Inc.","East Palo Alto, CA",https://www.indeed.com//rc/clk?jk=105a079947683335
709,Indeed,07/19/2019,4c2e5ac00190f14b,Data Engineer- Data Platform,"8x8, Inc.","San Jose, CA",https://www.indeed.com//rc/clk?jk=4c2e5ac00190f14b
710,Indeed,07/19/2019,8c81c327080433d0,Siri - Senior Machine Translation R&D Scientist,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=8c81c327080433d0
711,Indeed,07/19/2019,c0dfacf07b1fe6dc,Machine Learning Engineer,Liftoff,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=c0dfacf07b1fe6dc
713,Indeed,07/19/2019,19a1a8eb9accb866,"Director, Global Data Solutions Consulting",Walmart,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=19a1a8eb9accb866
714,Indeed,07/19/2019,b044e4047d0515f5,"Product Policy Manager, Business, API and Commerce (WhatsApp)",Facebook,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=b044e4047d0515f5
715,Indeed,07/19/2019,5cd3d6beb700d5ae,Scientist I/II/SR,SQA Solution,"Pleasanton, CA",https://www.indeed.com//rc/clk?jk=5cd3d6beb700d5ae
716,Indeed,07/19/2019,3a5014fad1e6135e,Lab Quality Coordinator,Stanford Health Care,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=3a5014fad1e6135e
720,Indeed,07/19/2019,c35596b188b58428,"Scientist, Product Development",Impossible Foods,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=c35596b188b58428
723,Indeed,07/19/2019,cc1f69b444ff867f,"Software Operations Specialist, Mapping",Nuro,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=cc1f69b444ff867f
724,Indeed,07/19/2019,37a707ba33496d76,"Scientist - Life Sciences - Santa Clara, California",BioIVT,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=37a707ba33496d76
725,Indeed,07/19/2019,bd2c8982e73eb07c,Sr. Applied Scientist,"Amazon.com Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=bd2c8982e73eb07c
726,Indeed,07/19/2019,43152d65f8020634,Senior Product Data Scientist | Consumer Products,Houzz,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=43152d65f8020634
727,Indeed,07/19/2019,d4a36475edd38882,Senior Product Manager - Data Science,Cloudera,"Palo Alto, CA 94306",https://www.indeed.com//rc/clk?jk=d4a36475edd38882
728,Indeed,07/19/2019,b7a134c4e8370187,"Manager & Sr. Scientist, Data Science (Machine Learning)",Universities Space Research Association,"Moffett Field, CA",https://www.indeed.com//rc/clk?jk=b7a134c4e8370187
729,Indeed,07/19/2019,423426bdec07a569,Deep Learning Engineer,Nauto,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=423426bdec07a569
730,Indeed,07/19/2019,711f6d71dda271d4,Senior Data Scientist - Biology and Biostatistics,Octave Bioscience,"Menlo Park, CA",https://www.indeed.com//rc/clk?jk=711f6d71dda271d4
731,Indeed,07/19/2019,17b0bc44c7d265d5,Sr Machine Learning Engineer (Cloud ),LG Electronics,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=17b0bc44c7d265d5
732,Indeed,07/19/2019,6350d3773a2c4fd9,Machine Learning Software Engineer,"Innovusion, Inc.","Los Altos, CA",https://www.indeed.com//rc/clk?jk=6350d3773a2c4fd9
733,Indeed,07/19/2019,f698a451cc07a289,"Software Engineer, Machine Learning Infrastructure",Waymo,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=f698a451cc07a289
734,Indeed,07/19/2019,beb7e090d75ecd4e,Director AI Science - Search/NLP,TARGET,"Sunnyvale, CA 94086",https://www.indeed.com//rc/clk?jk=beb7e090d75ecd4e
735,Indeed,07/19/2019,e80e04b33bf4f9b6,Senior Software Engineer,Netflix,"Los Gatos, CA 95032",https://www.indeed.com//rc/clk?jk=e80e04b33bf4f9b6
736,Indeed,07/19/2019,4e78fe16b96020f8,ENGINEERING - MACHINE LEARNING APPLICATION,GokeUSLab,"Santa Clara, CA",https://www.indeed.com//rc/clk?jk=4e78fe16b96020f8
737,Indeed,07/19/2019,499016c1f789177f,Senior Artificial Intelligence/Machine Learning Software Scientist,PerformanceStar,"Santa Clara, CA 95051",https://www.indeed.com//rc/clk?jk=499016c1f789177f
738,Indeed,07/19/2019,239c5b835caba867,"Sr Director, Internet of Things & Edge Solutions",Danaher Corporate,"San Jose, CA",https://www.indeed.com//rc/clk?jk=239c5b835caba867
740,Indeed,07/19/2019,c257dc98b3d4940d,Principal Applied Data Scientist - Machine Learning,Wealthfront,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=c257dc98b3d4940d
741,Indeed,07/19/2019,08c2e17e7dbce4d9,Senior Developer Technology Engineer - AI,NVIDIA,"Santa Clara, CA 95050",https://www.indeed.com//rc/clk?jk=08c2e17e7dbce4d9
742,Indeed,07/19/2019,034139bb16fe1462,Research Scientist,LOCKHEED MARTIN CORPORATION,"Palo Alto, CA 94304",https://www.indeed.com//rc/clk?jk=034139bb16fe1462
743,Indeed,07/19/2019,0e00513561b3d504,Front-End Engineer - Machine Learning Platform (AWS AI),"Amazon.com Services, Inc.","East Palo Alto, CA",https://www.indeed.com//rc/clk?jk=0e00513561b3d504
744,Indeed,07/19/2019,82dd3e085db58357,Global Machine Learning Alliance Manager,"Amazon Web Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=82dd3e085db58357
745,Indeed,07/19/2019,b1b2b2b63fb95c9c,Research Assistant - Analytical Chemistry,Centrillion,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=b1b2b2b63fb95c9c
746,Indeed,07/19/2019,b8e0c6237637e80f,Senior Applied Scientist,"Amazon.com Services, Inc.","Cupertino, CA",https://www.indeed.com//rc/clk?jk=b8e0c6237637e80f
747,Indeed,07/19/2019,52543c5d27706629,"Software Engineer - Instrumentation, Test & Analysis",Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=52543c5d27706629
749,Indeed,07/19/2019,55770cdcac0a0eaa,Sr Machine Learning Infrastructure Engineer,Nauto,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=55770cdcac0a0eaa
750,Indeed,07/19/2019,0fd02189df4f3456,Environmental Engineer/Scientist/Chemist,Locus Technologies,"Mountain View, CA 94043",https://www.indeed.com//rc/clk?jk=0fd02189df4f3456
751,Indeed,07/19/2019,826b7a79305bb876,Data Product Manager,Presto,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=826b7a79305bb876
753,Indeed,07/19/2019,681a56daf4911e95,HR Leader-Amazon Search,"Amazon.com Services, Inc.","Palo Alto, CA",https://www.indeed.com//rc/clk?jk=681a56daf4911e95
754,Indeed,07/19/2019,6c4e9915f7439564,Field Research Analyst,CBRE,"Palo Alto, CA",https://www.indeed.com//rc/clk?jk=6c4e9915f7439564
755,Indeed,07/19/2019,3bcf16f994201476,"Director, Development COE (CDO)",Walmart eCommerce,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=3bcf16f994201476
756,Indeed,07/19/2019,5cba65e016f9778b,"Scientist, Product Stability",Impossible Foods,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=5cba65e016f9778b
757,Indeed,07/19/2019,4b4981acedb8f32d,"Director, Data Engineering",Inflection,"Redwood City, CA",https://www.indeed.com//rc/clk?jk=4b4981acedb8f32d
758,Indeed,07/19/2019,71e06dadaf9dcaeb,"Staff Software Engineer, Data Team (Big Fast Data)",Walmart eCommerce,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=71e06dadaf9dcaeb
760,Indeed,07/19/2019,545d8f01f6a9c26f,Machine Learning Engineer,American Express,"Palo Alto, CA 94306",https://www.indeed.com//rc/clk?jk=545d8f01f6a9c26f
761,Indeed,07/19/2019,abcc03eb45ca4c69,NLP/ML Data Analytics Technical Architect,Optra Systems,"San Jose, CA",https://www.indeed.com//rc/clk?jk=abcc03eb45ca4c69
763,Indeed,07/19/2019,87674b1b7fe47609,Software Engineer - Machine Learning Data Pipeline,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=87674b1b7fe47609
768,Indeed,07/19/2019,f620757795f46151,Sr. Risk Analyst,eBay Inc.,"San Jose, CA",https://www.indeed.com//rc/clk?jk=f620757795f46151
770,Indeed,07/19/2019,fa91277f5951895c,"Financial Compliance Program Manager, Extended Workforce Solutions",Google,"Mountain View, CA",https://www.indeed.com//rc/clk?jk=fa91277f5951895c
771,Indeed,07/19/2019,f3ece8c3fcd26f7c,Deputy Director / Stanford Data Sciences Initiative,Stanford University,"Stanford, CA",https://www.indeed.com//rc/clk?jk=f3ece8c3fcd26f7c
772,Indeed,07/19/2019,e17d3b515cd28465,Technical Product Manager,Paypal,"San Jose, CA 95131 (North Valley area)",https://www.indeed.com//rc/clk?jk=e17d3b515cd28465
773,Indeed,07/19/2019,f3cf55f2f5720d72,Data Engineer,Confluent,"Palo Alto, CA 94301 (Professorville area)",https://www.indeed.com//rc/clk?jk=f3cf55f2f5720d72
775,Indeed,07/19/2019,513be97694b1ccc9,Infrastructure Lead - Machine Learning,RingCentral,"Belmont, CA",https://www.indeed.com//rc/clk?jk=513be97694b1ccc9
776,Indeed,07/19/2019,4136366d09edb17d,Camera Software - Imaging and Computer Vision Research Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=4136366d09edb17d
777,Indeed,07/19/2019,16c7ecb7b1e18290,Senior Machine Learning Engineer,Electronic Arts,"Redwood City, CA 94065",https://www.indeed.com//rc/clk?jk=16c7ecb7b1e18290
778,Indeed,07/19/2019,b06f3e50a5b60121,Senior Machine Learning Engineer,Walmart,"Sunnyvale, CA 94087",https://www.indeed.com//rc/clk?jk=b06f3e50a5b60121
779,Indeed,07/19/2019,40149c02c7ccff4a,"Autonomous Driving Intern, 3D Computer Vision/Localization (Summer 2019)",SAIC Innovation Center,"San Jose, CA",https://www.indeed.com//rc/clk?jk=40149c02c7ccff4a
780,Indeed,07/19/2019,d949f10e2cf048a5,Performance Engineer,Apple,"Santa Clara Valley, CA",https://www.indeed.com//rc/clk?jk=d949f10e2cf048a5
781,Indeed,07/19/2019,65797e327683b044,Deep Learning Software Engineer,AutoX Inc,"San Jose, CA",https://www.indeed.com//rc/clk?jk=65797e327683b044
782,Indeed,07/19/2019,3ccfa07f3559d3da,Senior Data Scientist / Machine Learning Engineer,PubMatic,"Redwood City, CA 94063",https://www.indeed.com//rc/clk?jk=3ccfa07f3559d3da
783,Indeed,07/19/2019,9f3cb90ea1bceda5,Principal Solution Architect - Machine Learning - 74509,"Advanced Micro Devices, Inc.","Santa Clara, CA 95054",https://www.indeed.com//rc/clk?jk=9f3cb90ea1bceda5
784,Indeed,07/19/2019,8067029ce7ddd9ed,Growth Hacker,january.ai,"Menlo Park, CA 94025",https://www.indeed.com//rc/clk?jk=8067029ce7ddd9ed
785,Indeed,07/19/2019,6c7a5c4e94105340,"Sr. Software Engineer, Machine Learning",Roku,"Los Gatos, CA",https://www.indeed.com//rc/clk?jk=6c7a5c4e94105340
